text,sentiment,set,prediction,prob_pos,prob_neg,certainty
Finnish Raute Precision has won large glass batch plant and mortar plant orders from Mexico and the US .,positive,train,positive,0.993653416633606,0.006346618290990591,0.9873067983426154
"Operating result , excluding one-off items , totaled EUR 9.1 mn compared to EUR 10.6 mn in continuing operations , excluding one-off items in 2004 .",negative,test,negative,0.051185622811317444,0.948814332485199,0.8976287096738815
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,positive,train,positive,0.9969859719276428,0.0030140939634293318,0.9939718779642135
The effect of the savings will be noticeable as of the beginning of 2010 .,positive,train,positive,0.9398432970046997,0.06015673652291298,0.8796865604817867
"Kesko pursues a strategy of healthy , focused growth concentrating on sales and services to consumer-customers .",positive,train,positive,0.9913126826286316,0.008687353692948818,0.9826253289356828
"Finnish Food Workers ' Union SEL plans to hasten its collective bargaining with a two-day strike that would begin on 7 April 2010 , in Finland .",negative,train,negative,0.05522104725241661,0.9447789192199707,0.8895578719675541
Cargo volume grew by 7 % .,positive,test,positive,0.9940112233161926,0.005988745950162411,0.9880224773660302
"MADISON , Wis. , Feb. 6 PRNewswire Fiskars announces that the United States Patent and Trademark Office has granted a trademark registration for the color orange on its iconic scissor handles .",positive,train,positive,0.9618971347808838,0.038102809339761734,0.923794325441122
"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .",negative,train,negative,0.24719981849193573,0.7528002262115479,0.5056004077196121
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,positive,train,positive,0.995964765548706,0.004035247955471277,0.9919295175932348
"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",positive,train,positive,0.6727348566055298,0.327265202999115,0.3454696536064148
FINANCING OF ASPOCOMP 'S GROWTH Aspocomp is aggressively pursuing its growth strategy by increasingly focusing on technologically more demanding HDI printed circuit boards PCBs .,positive,train,positive,0.9876794219017029,0.01232057437300682,0.9753588475286961
"in Q1 '10 19 April 2010 Finnish forest machinery and equipment maker Ponsse Oyj HEL PON1V said today that it expects to swing to a net profit of some EUR6 .3 m in the first quarter of 2010 , from an EUR9 .6 m loss a year earlier .",positive,test,positive,0.945288360118866,0.05471167340874672,0.8905766867101192
"Operating loss totalled EUR 0.3 mn , down from a profit of EUR 5.1 mn in the first half of 2009 .",negative,train,negative,0.0021496263798326254,0.9978504180908203,0.9957007917109877
"The OMX Nordic 40 ( OMXN40 ) index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed up 0.43 % at 1,138.84 points on Wednesday .",positive,test,positive,0.787412166595459,0.2125878483057022,0.5748243182897568
The growth of net sales has continued favourably in the Middle East and Africaand in Asia Pacific .,positive,test,positive,0.9971742630004883,0.00282565806992352,0.9943486049305648
A realignment of interests in the sector is clearly under way .,positive,train,positive,0.9559665322303772,0.04403354600071907,0.9119329862296581
"( ADP News ) Jan 27 , 2009 Finnish industrial machinery company Vaahto Group Ltd Oyj ( HEL WAT1S ) said today that its subsidiary Vaahto Ltd would cut 15 jobs in Finland .",negative,train,negative,0.03712086379528046,0.9628791809082031,0.9257583171129227
In February the Elcoteq group sold its St Petersburg facility ; according to unconfirmed information the reason could have been supply problems because of the Russian customs service .,negative,test,negative,0.003233220661059022,0.9967668056488037,0.9935335849877447
"Jarmo Honkamaa , head of the oil refining business at Neste Oil , says the situation looks promising from their viewpoint .",positive,test,positive,0.9490220546722412,0.05097800865769386,0.8980440460145473
Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,positive,train,positive,0.9937419295310974,0.006258008535951376,0.987483920995146
"Finnish steel maker Rautaruukki Oyj ( Ruukki ) said on July 7 , 2008 that it won a 9.0 mln euro ( $ 14.1 mln ) contract to supply and install steel superstructures for Partihallsforbindelsen bridge project in Gothenburg , western Sweden .",positive,test,positive,0.9953333735466003,0.004666568711400032,0.9906668048352003
The company is well positioned in Brazil and Uruguay .,positive,train,positive,0.9938027858734131,0.006197196897119284,0.9876055889762938
"The company 's net profit amounted to EE 55.5 mn , which was 36 % more than in 2004 .",positive,train,positive,0.8550324440002441,0.14496752619743347,0.7100649178028107
Finnish metal products company Componenta Oyj net profit went slightly down to 25.1 mln euro ( $ 40.2 mln ) for the first half of 2008 from 25.4 mln euro ( $ 40.7 mln ) for the same period of 2007 .,negative,train,negative,0.004071553237736225,0.9959284663200378,0.9918569130823016
The Group aims to increase its net sales and comparable operating profit in 2006 .,positive,train,positive,0.9997920393943787,0.00020798163313884288,0.9995840577612398
"The company also said on November 16 , 2006 its Real Estate Fund I Ky signed an agreement with Finnish window maker Fenestra Oy to build a window plant in Forssa , southern Finland .",positive,train,positive,0.9982472658157349,0.0017527035670354962,0.9964945622486994
"However , the company saw its net profit for the third quarter down to EUR1 .4 m from EUR1 .5 m for the corresponding period of 2009 .",negative,test,negative,0.08035429567098618,0.9196456670761108,0.8392913714051247
UPM-Kymmene has generated seventeen consecutive quarters of positive Cash Flow from Operations .,positive,test,positive,0.9459505081176758,0.054049476981163025,0.8919010311365128
The policy was also aimed at making the companies more profitable and competitive .,positive,test,positive,0.9948784112930298,0.005121614784002304,0.9897567965090275
The acquisition will have an immediate positive impact on Aspocomp 's financial result .,positive,train,positive,0.9988975524902344,0.0011024404084309936,0.9977951120818034
"Currently , the company foresees its pre-tax profit to remain below the 2009 level when it reached EUR 700,000 USD 934,000 , compared with previous projections of a slightly better pre-tax profit .",negative,train,negative,0.19493265450000763,0.8050673604011536,0.6101347059011459
"Seven-month sales of Ragutis , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",negative,train,negative,0.009869827888906002,0.9901302456855774,0.9802604177966714
The rebuilds are designed to improve the machines ' performance and product quality .,positive,train,positive,0.9992807507514954,0.0007193091441877186,0.9985614416073076
Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,positive,test,positive,0.9303801655769348,0.06961987912654877,0.860760286450386
'' The lowering of prices by us and by our competitors shows that the real estate market has stabilised and returned into balance and apartments are acquiring a fair price in the eyes of our clients .,positive,train,positive,0.9821696877479553,0.01783033274114132,0.964339355006814
The aim is to achieve EUR 2.5 mn yearly savings .,positive,test,positive,0.9983348250389099,0.0016651992918923497,0.9966696257470176
"Finnish Ponsse has signed an agreement with Babcock Africa for the distribution and support of Ponsse forest machines , harvester heads , and information systems in South Africa .",positive,train,positive,0.9991024732589722,0.0008975155069492757,0.9982049577520229
'' It allows the young child to move forward with his life . '',positive,train,positive,0.9873122572898865,0.012687752954661846,0.9746245043352246
"The international electronic industry company Elcoteq has laid off tens of employees from its Tallinn facility ; contrary to earlier layoffs the company contracted the ranks of its office workers , the daily Postimees reported .",negative,train,negative,0.003918015863746405,0.9960820078849792,0.9921639920212328
"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , expects changes in the market situation to reduce sales of Suominen 's nonwovens and wet wipes from the previously estimated volumes .",negative,train,negative,0.021504515781998634,0.9784955382347107,0.9569910224527121
"STX Finland Oy signed a a preliminary agreement for the building of an environmentally friendly , new generation cruise ferry for Viking Line to manage on between Turku , Finland , and Stockholm , Sweden withViking Line ABP .",positive,train,positive,0.9990527033805847,0.0009473130339756608,0.9981053903466091
"Operating loss totalled EUR 3.2 mn , compared to a profit of EUR 7.2 mn in the third quarter of 2008 .",negative,train,negative,0.03228672966361046,0.9677132964134216,0.9354265667498112
'' The announced investment of the carmaker Hyundai for example sounds optimistically for us as of course new cars mean new tires . '',positive,train,positive,0.9947037100791931,0.005296244286000729,0.9894074657931924
And U.S. energy executives say high steel prices are threatening energy exploration .,negative,train,negative,0.12797144055366516,0.8720285892486572,0.7440571486949921
